datetime,solar,load,price_buy,price_sell,co2
2020-01-03T11:00:00Z,352.92313649564375,578.48475510262358,0.28999999999999998,0,0.30905579399999999
2020-01-03T12:00:00Z,371.6956437560504,568.67053438270761,0.58999999999999997,0,0.30830980899999999
2020-01-03T13:00:00Z,331.33475314617618,466.05531857047549,0.58999999999999997,0,0.30786426300000003
2020-01-03T14:00:00Z,242.16534365924491,466.04753117015343,0.58999999999999997,0,0.30094250500000003
2020-01-03T15:00:00Z,120.14404646660212,465.88040835527619,0.58999999999999997,0,0.296042317
2020-01-03T16:00:00Z,16.895256534365924,596.04077640457251,0.58999999999999997,0,0.26825763800000002
2020-01-03T17:00:00Z,0,625.02170630176761,0.58999999999999997,0,0.22662576800000001
2020-01-03T18:00:00Z,0,625.11195922221759,0.28999999999999998,0,0.207230953
2020-01-03T19:00:00Z,0,522.81633857012991,0.28999999999999998,0,0.20124006999999999
2020-01-03T20:00:00Z,0,522.68037926650948,0.28999999999999998,0,0.19612283799999999
2020-01-03T21:00:00Z,0,522.15165605087748,0.22,0,0.193176453
2020-01-03T22:00:00Z,0,522.07311750573695,0.22,0,0.193404135
2020-01-03T23:00:00Z,0,533.11560111388087,0.22,0,0.213004368
2020-01-04T00:00:00Z,0,304.54365114592605,0.22,0,0.26353984600000002
2020-01-04T01:00:00Z,0,199.42237356885889,0.22,0,0.29669129300000002
2020-01-04T02:00:00Z,0,199.66072074022301,0.22,0,0.29631532199999999
2020-01-04T03:00:00Z,0,199.82506933464711,0.22,0,0.294381326
2020-01-04T04:00:00Z,0,201.86998005541091,0.22,0,0.29704487600000001
2020-01-04T05:00:00Z,0,306.01802024041461,0.22,0,0.302081347
2020-01-04T06:00:00Z,0,523.68111693875233,0.22,0,0.30547960899999999
2020-01-04T07:00:00Z,0,611.09672813785744,0.22,0,0.31012811699999998
2020-01-04T08:00:00Z,0,567.85218885217137,0.28999999999999998,0,0.30872329999999998
2020-01-04T09:00:00Z,122.95992255566313,465.74464720051878,0.28999999999999998,0,0.31170066299999999
2020-01-04T10:00:00Z,192.41819941916748,567.88084420521295,0.28999999999999998,0,0.30897391800000001
2020-01-04T11:00:00Z,231.84046466602129,578.38962769287139,0.28999999999999998,0,0.30555159100000001
2020-01-04T12:00:00Z,247.7970958373669,568.55141950527434,0.58999999999999997,0,0.30447606399999999
2020-01-04T13:00:00Z,220.57696030977729,465.94082998486994,0.58999999999999997,0,0.29737126399999991
2020-01-04T14:00:00Z,240.28809293320427,465.95438006688528,0.58999999999999997,0,0.29991349699999997
2020-01-04T15:00:00Z,75.090029041626337,465.78416419326078,0.58999999999999997,0,0.295400355
2020-01-04T16:00:00Z,14.079380445304938,595.93726210213651,0.58999999999999997,0,0.26763303599999999
2020-01-04T17:00:00Z,0,624.90034155513922,0.58999999999999997,0,0.22604379799999999
2020-01-04T18:00:00Z,0,625.01624459360517,0.28999999999999998,0,0.211563169
2020-01-04T19:00:00Z,0,524.68402783899194,0.28999999999999998,0,0.20217758599999999
2020-01-04T20:00:00Z,0,524.43530287663043,0.28999999999999998,0,0.19741457000000001
2020-01-04T21:00:00Z,0,523.4900811154364,0.22,0,0.19316956599999999
2020-01-04T22:00:00Z,0,522.01158744258657,0.22,0,0.197307382
2020-01-04T23:00:00Z,0,533.0589739054584,0.22,0,0.20531013300000001
2020-01-05T00:00:00Z,0,304.48685060838818,0.22,0,0.26027687999999999
2020-01-05T01:00:00Z,0,199.32646733725107,0.22,0,0.29646968099999998
2020-01-05T02:00:00Z,0,199.53399806470603,0.22,0,0.291818727
2020-01-05T03:00:00Z,0,199.6793085491104,0.22,0,0.28937142300000002
2020-01-05T04:00:00Z,0,201.70814371036928,0.22,0,0.29461694100000002
2020-01-05T05:00:00Z,0,305.89631456318938,0.22,0,0.29810709000000002
2020-01-05T06:00:00Z,0,523.59604343593037,0.22,0,0.29502383900000001
2020-01-05T07:00:00Z,0,611.01210657263459,0.22,0,0.295312882
2020-01-05T08:00:00Z,0,567.76865294634149,0.28999999999999998,0,0.30257194300000001
2020-01-05T09:00:00Z,194.29545014520809,465.66233823572099,0.28999999999999998,0,0.30647249999999998
2020-01-05T10:00:00Z,288.15798644724106,567.79063328741245,0.28999999999999998,0,0.31415267899999999
2020-01-05T11:00:00Z,342.5982575024201,578.31791921493675,0.28999999999999998,0,0.31481487600000002
2020-01-05T12:00:00Z,370.75701839303002,568.45867083648272,0.58999999999999997,0,0.31099022999999998
2020-01-05T13:00:00Z,337.90513068731849,465.85885458656816,0.58999999999999997,0,0.30822876100000002
2020-01-05T14:00:00Z,248.73572120038719,465.86756495420212,0.58999999999999997,0,0.301228412
2020-01-05T15:00:00Z,125.77579864472411,465.70176876846358,0.58999999999999997,0,0.29860884300000001
2020-01-05T16:00:00Z,16.895256534365924,595.84965630321301,0.58999999999999997,0,0.29148105600000002
2020-01-05T17:00:00Z,0,624.8092087610047,0.58999999999999997,0,0.28382679
2020-01-05T18:00:00Z,0,624.90381986546106,0.28999999999999998,0,0.27681370500000002
2020-01-05T19:00:00Z,0,524.58820629454442,0.28999999999999998,0,0.27215814999999999
2020-01-05T20:00:00Z,0,524.342350331342,0.28999999999999998,0,0.269548695
2020-01-05T21:00:00Z,0,523.40646884115279,0.22,0,0.27827997999999998
2020-01-05T22:00:00Z,0,521.92955094952185,0.22,0,0.28588061300000001
2020-01-05T23:00:00Z,0,532.98667507210223,0.22,0,0.28561303700000001
2020-01-06T00:00:00Z,0,304.40922766645855,0.22,0,0.28587944700000001
2020-01-06T01:00:00Z,0,199.18998136404463,0.22,0,0.27683080700000001
2020-01-06T02:00:00Z,0,199.39754863925961,0.22,0,0.276983058
2020-01-06T03:00:00Z,0,199.58633404789143,0.22,0,0.28387700500000002
2020-01-06T04:00:00Z,0,208.69494734882011,0.22,0,0.28903928699999998
2020-01-06T05:00:00Z,0,312.87016693012521,0.22,0,0.29435453099999997
2020-01-06T06:00:00Z,0,526.72658559314823,0.22,0,0.29913541799999999
2020-01-06T07:00:00Z,0,611.0417372599278,0.22,0,0.29817795399999991
2020-01-06T08:00:00Z,43.17676669893514,567.79177567765657,0.28999999999999998,0,0.29843413800000002
2020-01-06T09:00:00Z,193.3568247821878,465.70158521143031,0.28999999999999998,0,0.28839842399999999
2020-01-06T10:00:00Z,291.9124878993224,567.84261142984337,0.28999999999999998,0,0.27475179899999991
2020-01-06T11:00:00Z,214.94520813165539,578.3659965658502,0.28999999999999998,0,0.2665036389999999
2020-01-06T12:00:00Z,359.49351403678605,568.54667852439388,0.58999999999999997,0,0.26085973800000001
2020-01-06T13:00:00Z,231.84046466602129,465.94112550351127,0.58999999999999997,0,0.25684340899999991
2020-01-06T14:00:00Z,158.62768635043562,465.94681263498421,0.58999999999999997,0,0.2479240969999999
2020-01-06T15:00:00Z,110.75779283639883,465.77634815476858,0.58999999999999997,0,0.24844184499999999
2020-01-06T16:00:00Z,16.895256534365924,595.96109724202688,0.58999999999999997,0,0.22474549199999999
2020-01-06T17:00:00Z,0,624.90368717527269,0.58999999999999997,0,0.19997862
2020-01-06T18:00:00Z,0,625.02982917779707,0.28999999999999998,0,0.18421131399999999
2020-01-06T19:00:00Z,0,522.73802640290558,0.28999999999999998,0,0.17608913100000001
2020-01-06T20:00:00Z,0,522.61899416704898,0.28999999999999998,0,0.1857065239999999
2020-01-06T21:00:00Z,0,522.09559205980111,0.22,0,0.18716479
2020-01-06T22:00:00Z,0,522.01913578237418,0.22,0,0.18493897899999989
2020-01-06T23:00:00Z,0,533.0690602689815,0.22,0,0.191200436
2020-01-07T00:00:00Z,0,304.50361975709944,0.22,0,0.23509370399999999
2020-01-07T01:00:00Z,0,199.3470801375118,0.22,0,0.26255332300000001
2020-01-07T02:00:00Z,0,199.57540476756051,0.22,0,0.261442654
2020-01-07T03:00:00Z,0,199.7487651122664,0.22,0,0.257232605
2020-01-07T04:00:00Z,0,201.8080715592981,0.22,0,0.26336575000000001
2020-01-07T05:00:00Z,0,306.03120866325281,0.22,0,0.26339047500000001
2020-01-07T06:00:00Z,0,523.66442402212249,0.22,0,0.25429793499999997
2020-01-07T07:00:00Z,0,610.96394139799941,0.22,0,0.24922211
2020-01-07T08:00:00Z,43.17676669893514,567.69554624384295,0.28999999999999998,0,0.23918668500000001
2020-01-07T09:00:00Z,193.3568247821878,465.7070834673525,0.28999999999999998,0,0.221383891
2020-01-07T10:00:00Z,290.97386253630202,567.93207952805938,0.28999999999999998,0,0.2391446539999999
2020-01-07T11:00:00Z,365.12526621490798,578.46223745493182,0.28999999999999998,0,0.24609505500000001
2020-01-07T12:00:00Z,377.32739593417233,568.61657720634787,0.58999999999999997,0,0.25686788399999999
2020-01-07T13:00:00Z,344.4755082284608,466.0103308690035,0.58999999999999997,0,0.25626639600000001
2020-01-07T14:00:00Z,254.3674733785092,466.03731361653655,0.58999999999999997,0,0.27698255300000002
2020-01-07T15:00:00Z,132.34617618586643,465.8905154473797,0.58999999999999997,0,0.27778096800000002
2020-01-07T16:00:00Z,19.71113262342692,596.04137957898456,0.58999999999999997,0,0.26425123499999997
2020-01-07T17:00:00Z,0,625.0172594758061,0.58999999999999997,0,0.24038201399999989
2020-01-07T18:00:00Z,0,625.10152715506922,0.28999999999999998,0,0.215846656
2020-01-07T19:00:00Z,0,524.77617292425475,0.28999999999999998,0,0.20425431399999999
2020-01-07T20:00:00Z,0,524.50682084254743,0.28999999999999998,0,0.20443840699999999
2020-01-07T21:00:00Z,0,523.56593571854592,0.22,0,0.19981400099999999
2020-01-07T22:00:00Z,0,522.08716370995683,0.22,0,0.20109703600000001
2020-01-07T23:00:00Z,0,533.1285967063734,0.22,0,0.20693487399999999
2020-01-08T00:00:00Z,0,304.57801449539312,0.22,0,0.25479807700000001
2020-01-08T01:00:00Z,0,199.47668217647791,0.22,0,0.28379816000000002
2020-01-08T02:00:00Z,0,199.71178832521571,0.22,0,0.28687900799999999
2020-01-08T03:00:00Z,0,199.88279938536439,0.22,0,0.293273746
2020-01-08T04:00:00Z,0,201.93606508770804,0.22,0,0.299146513
2020-01-08T05:00:00Z,0,306.11067917627304,0.22,0,0.29746813500000002
2020-01-08T06:00:00Z,0,523.72700415151121,0.22,0,0.29211933200000001
2020-01-08T07:00:00Z,0,611.03541845224493,0.22,0,0.29281658300000002
2020-01-08T08:00:00Z,15.956631171345595,567.76260579215818,0.28999999999999998,0,0.29606402100000001
2020-01-08T09:00:00Z,107.94191674733786,465.69490160800871,0.28999999999999998,0,0.30921546300000002
2020-01-08T10:00:00Z,106.0646660212972,568.00323638028817,0.28999999999999998,0,0.30795091000000002
2020-01-08T11:00:00Z,234.65634075508228,578.46464469769046,0.28999999999999998,0,0.30365557399999998
2020-01-08T12:00:00Z,278.77173281703779,568.65230236899117,0.58999999999999997,0,0.29918597499999999
2020-01-08T13:00:00Z,199.92720232333011,466.01648848470018,0.58999999999999997,0,0.30368989000000002
2020-01-08T14:00:00Z,123.89854791868343,466.02602308614519,0.58999999999999997,0,0.30999527999999998
2020-01-08T15:00:00Z,92.9239109390126,465.8551115777309,0.58999999999999997,0,0.31045902600000003
2020-01-08T16:00:00Z,17.833881897386256,596.04660099926207,0.58999999999999997,0,0.28802927899999992
2020-01-08T17:00:00Z,0,624.99170536384611,0.58999999999999997,0,0.26405466799999999
2020-01-08T18:00:00Z,0,625.05993362224763,0.28999999999999998,0,0.2458029169999999
2020-01-08T19:00:00Z,0,524.73216014791763,0.28999999999999998,0,0.2424502939999999
2020-01-08T20:00:00Z,0,524.47169367217111,0.28999999999999998,0,0.246569765
2020-01-08T21:00:00Z,0,523.52805369257453,0.22,0,0.2450039339999999
2020-01-08T22:00:00Z,0,522.05259593850394,0.22,0,0.24289561600000001
2020-01-08T23:00:00Z,0,533.10498862626059,0.22,0,0.26174666899999999
2020-01-09T00:00:00Z,0,304.56158204973929,0.22,0,0.30052815199999999
2020-01-09T01:00:00Z,0,199.49362410881568,0.22,0,0.30811366200000001
2020-01-09T02:00:00Z,0,199.76314351926001,0.22,0,0.30450782100000001
2020-01-09T03:00:00Z,0,199.94280344316289,0.22,0,0.30688627800000001
2020-01-09T04:00:00Z,0,202.00493906866001,0.22,0,0.30784345000000002
2020-01-09T05:00:00Z,0,306.10345199310774,0.22,0,0.30800076199999998
2020-01-09T06:00:00Z,0,523.76242752239011,0.22,0,0.30448051700000001
2020-01-09T07:00:00Z,0,611.18764682757694,0.22,0,0.29706987299999998
2020-01-09T08:00:00Z,29.097386253630205,567.9373399507972,0.28999999999999998,0,0.30187078899999997
2020-01-09T09:00:00Z,173.64569215876091,465.83074526797054,0.28999999999999998,0,0.29864439500000001
2020-01-09T10:00:00Z,194.29545014520809,568.00236005228192,0.28999999999999998,0,0.29379060099999998
2020-01-09T11:00:00Z,266.56960309777349,578.5221471431413,0.28999999999999998,0,0.29257514000000001
2020-01-09T12:00:00Z,297.54424007744439,568.7270516751056,0.58999999999999997,0,0.29875916299999999
2020-01-09T13:00:00Z,249.6743465634076,466.0806220302606,0.58999999999999997,0,0.290674402
2020-01-09T14:00:00Z,241.22671829622459,466.06164174207009,0.58999999999999997,0,0.28928669899999998
2020-01-09T15:00:00Z,116.38954501452082,465.89298923979072,0.58999999999999997,0,0.296318156
2020-01-09T16:00:00Z,20.649757986447241,596.0771324251923,0.58999999999999997,0,0.270860182
2020-01-09T17:00:00Z,0,625.07574843803206,0.58999999999999997,0,0.24524230599999999
2020-01-09T18:00:00Z,0,625.17911409472777,0.28999999999999998,0,0.22765026299999999
2020-01-09T19:00:00Z,0,524.83448173875331,0.28999999999999998,0,0.22554941399999989
2020-01-09T20:00:00Z,0,524.56527816641403,0.28999999999999998,0,0.2289708939999999
2020-01-09T21:00:00Z,0,523.61089328175331,0.22,0,0.22734089699999999
2020-01-09T22:00:00Z,0,522.1253730293015,0.22,0,0.22223172699999999
2020-01-09T23:00:00Z,0,533.16865509690319,0.22,0,0.23718597
2020-01-10T00:00:00Z,0,304.61969721565885,0.22,0,0.24752178999999999
2020-01-10T01:00:00Z,0,199.59636804447487,0.22,0,0.25351338600000001
2020-01-10T02:00:00Z,0,199.88070116209883,0.22,0,0.27469630899999992
2020-01-10T03:00:00Z,0,200.06246080936205,0.22,0,0.28317075000000003
2020-01-10T04:00:00Z,0,209.1543700111373,0.22,0,0.28480711800000003
2020-01-10T05:00:00Z,0,313.16244400340139,0.22,0,0.28676014999999999
2020-01-10T06:00:00Z,0,526.94962388973374,0.22,0,0.29443018300000001
2020-01-10T07:00:00Z,0,611.25918961324146,0.22,0,0.29945819499999998
2020-01-10T08:00:00Z,76.967279767666994,568.07197903477413,0.28999999999999998,0,0.28236150300000001
2020-01-10T09:00:00Z,177.40019361084222,466.00308650293601,0.28999999999999998,0,0.27685684100000002
2020-01-10T10:00:00Z,275.01723136495644,568.15809864903963,0.28999999999999998,0,0.27654334600000002
2020-01-10T11:00:00Z,334.1506292352372,578.66263877811684,0.28999999999999998,0,0.284446476
2020-01-10T12:00:00Z,356.67763794772509,568.859559397363,0.58999999999999997,0,0.27660061399999991
2020-01-10T13:00:00Z,324.76437560503388,466.23878518905127,0.58999999999999997,0,0.27593708
2020-01-10T14:00:00Z,242.16534365924491,466.22182975586185,0.58999999999999997,0,0.28384953099999999
2020-01-10T15:00:00Z,126.71442400774444,466.05814297591252,0.58999999999999997,0,0.288986152
2020-01-10T16:00:00Z,21.58838334946757,596.28031669665347,0.58999999999999997,0,0.26148485300000002
2020-01-10T17:00:00Z,0,625.26775809550486,0.58999999999999997,0,0.227273266
2020-01-10T18:00:00Z,0,625.37447769104062,0.28999999999999998,0,0.20668584500000001
2020-01-10T19:00:00Z,0,523.06476460454405,0.28999999999999998,0,0.200077955
2020-01-10T20:00:00Z,0,522.92575724501512,0.28999999999999998,0,0.19817079300000001
2020-01-10T21:00:00Z,0,522.36755321518035,0.22,0,0.196673081
2020-01-10T22:00:00Z,0,522.25224203223058,0.22,0,0.197639861
2020-01-10T23:00:00Z,0,533.25619911920262,0.22,0,0.2123732069999999
2020-01-11T00:00:00Z,0,304.67889626813201,0.22,0,0.25957440300000001
2020-01-11T01:00:00Z,0,199.77193871042647,0.22,0,0.285245258
2020-01-11T02:00:00Z,0,200.0946300658797,0.22,0,0.28404199299999999
2020-01-11T03:00:00Z,0,200.27229445481291,0.22,0,0.28948800800000002
2020-01-11T04:00:00Z,0,202.3312381516896,0.22,0,0.29448500699999991
2020-01-11T05:00:00Z,0,306.21103400668142,0.22,0,0.29449170299999999
2020-01-11T06:00:00Z,0,523.91200359405059,0.22,0,0.29946277199999999
2020-01-11T07:00:00Z,0,611.40584540978114,0.22,0,0.30221986299999998
2020-01-11T08:00:00Z,75.090029041626337,568.15195657977813,0.28999999999999998,0,0.296677723
2020-01-11T09:00:00Z,176.46156824782187,466.07646158600051,0.28999999999999998,0,0.30046682199999991
2020-01-11T10:00:00Z,275.01723136495644,568.2394453713207,0.28999999999999998,0,0.29755039100000003
2020-01-11T11:00:00Z,342.5982575024201,578.75687485891649,0.28999999999999998,0,0.29360729699999999
2020-01-11T12:00:00Z,355.73901258470482,568.99213121457251,0.58999999999999997,0,0.294575633
2020-01-11T13:00:00Z,323.82575024201361,466.43143143213467,0.58999999999999997,0,0.29540649000000002
2020-01-11T14:00:00Z,242.16534365924491,466.51397918472259,0.58999999999999997,0,0.314645385
2020-01-11T15:00:00Z,132.34617618586643,466.44960357843831,0.58999999999999997,0,0.30876099899999998
2020-01-11T16:00:00Z,21.58838334946757,582.28485249555695,0.58999999999999997,0,0.28413637399999991
2020-01-11T17:00:00Z,0,625.62324833810214,0.58999999999999997,0,0.24901169000000001
2020-01-11T18:00:00Z,0,625.57765077997828,0.28999999999999998,0,0.233212481
2020-01-11T19:00:00Z,0,525.12410869031362,0.28999999999999998,0,0.219375824
2020-01-11T20:00:00Z,0,524.83819651853707,0.28999999999999998,0,0.21633989000000001
2020-01-11T21:00:00Z,0,523.83764744910059,0.22,0,0.211687978
2020-01-11T22:00:00Z,0,522.30334834693906,0.22,0,0.22754939599999999
2020-01-11T23:00:00Z,0,533.28826705114682,0.22,0,0.24164400999999999
2020-01-12T00:00:00Z,0,304.68878625563133,0.22,0,0.26538796100000001
2020-01-12T01:00:00Z,0,199.78953400216017,0.22,0,0.28572004600000001
2020-01-12T02:00:00Z,0,200.09684366005919,0.22,0,0.28883620700000001
2020-01-12T03:00:00Z,0,200.25570422647891,0.22,0,0.281938519
2020-01-12T04:00:00Z,0,202.29714291004399,0.22,0,0.2846196239999999
2020-01-12T05:00:00Z,0,306.20049243262531,0.22,0,0.29052786899999999
2020-01-12T06:00:00Z,0,523.83775559228593,0.22,0,0.29122942800000001
2020-01-12T07:00:00Z,0,611.27640742661822,0.22,0,0.29031709999999999
2020-01-12T08:00:00Z,75.090029041626337,568.02841969613087,0.28999999999999998,0,0.286878894
2020-01-12T09:00:00Z,176.46156824782187,465.94924592484051,0.28999999999999998,0,0.28771204299999997
2020-01-12T10:00:00Z,281.58760890609875,568.14051235787372,0.28999999999999998,0,0.29063936699999998
2020-01-12T11:00:00Z,337.90513068731849,578.69373655795448,0.28999999999999998,0,0.29521963200000001
2020-01-12T12:00:00Z,159.56631171345597,568.88881301541596,0.58999999999999997,0,0.29490368899999991
2020-01-12T13:00:00Z,123.89854791868343,466.29618317336713,0.58999999999999997,0,0.29677746999999999
2020-01-12T14:00:00Z,120.14404646660212,466.27552018812258,0.58999999999999997,0,0.30186903300000001
2020-01-12T15:00:00Z,92.9239109390126,466.08670914150986,0.58999999999999997,0,0.29004033600000001
2020-01-12T16:00:00Z,13.140755082284608,581.8825683011853,0.58999999999999997,0,0.29080052000000001
2020-01-12T17:00:00Z,0,625.24966763617226,0.58999999999999997,0,0.27040369600000003
2020-01-12T18:00:00Z,0,625.38232932268716,0.28999999999999998,0,0.24074525999999999
2020-01-12T19:00:00Z,0,525.02339397356718,0.28999999999999998,0,0.239169997
2020-01-12T20:00:00Z,0,524.76810255153725,0.28999999999999998,0,0.2309589289999999
2020-01-12T21:00:00Z,0,523.81001038756585,0.22,0,0.23628128899999989
2020-01-12T22:00:00Z,0,522.31944586237444,0.22,0,0.233596045
2020-01-12T23:00:00Z,0,533.34528169309954,0.22,0,0.23447681399999989
2020-01-13T00:00:00Z,0,304.77041785951923,0.22,0,0.26079857299999998
2020-01-13T01:00:00Z,0,199.86730558983001,0.22,0,0.27805920699999997
2020-01-13T02:00:00Z,0,200.20034746183279,0.22,0,0.277062158
2020-01-13T03:00:00Z,0,200.34300250600401,0.22,0,0.28501304199999999
2020-01-13T04:00:00Z,0,209.35835656047919,0.22,0,0.28743155799999998
2020-01-13T05:00:00Z,0,313.21573213755772,0.22,0,0.29881741499999998
2020-01-13T06:00:00Z,0,526.94679362029046,0.22,0,0.29742370299999998
2020-01-13T07:00:00Z,0,611.23552466590502,0.22,0,0.29896596800000003
2020-01-13T08:00:00Z,53.50164569215876,567.98002200682856,0.28999999999999998,0,0.30443718199999997
2020-01-13T09:00:00Z,206.49757986447241,465.86481296242403,0.28999999999999998,0,0.30521093199999999
2020-01-13T10:00:00Z,305.05324298160696,568.00487243803661,0.28999999999999998,0,0.30570836600000001
2020-01-13T11:00:00Z,381.08189738625367,578.54207480927448,0.28999999999999998,0,0.304586211
2020-01-13T12:00:00Z,397.97715392061963,568.71572377872087,0.58999999999999997,0,0.30121020900000001
2020-01-13T13:00:00Z,364.18664085188772,466.08605196369126,0.58999999999999997,0,0.30097731599999999
2020-01-13T14:00:00Z,275.95585672797682,466.08274793709057,0.58999999999999997,0,0.297289366
2020-01-13T15:00:00Z,153.93455953533399,465.91771325393336,0.58999999999999997,0,0.29834835999999998
2020-01-13T16:00:00Z,30.974636979670866,581.63895061553762,0.58999999999999997,0,0.255318771
2020-01-13T17:00:00Z,0,625.08271051356519,0.58999999999999997,0,0.205694763
2020-01-13T18:00:00Z,0,625.1860480775797,0.28999999999999998,0,0.19112332500000001
2020-01-13T19:00:00Z,0,522.87591837389368,0.28999999999999998,0,0.18639108099999999
2020-01-13T20:00:00Z,0,522.73976446708866,0.28999999999999998,0,0.18849221099999999
2020-01-13T21:00:00Z,0,522.21425159032924,0.22,0,0.1944674039999999
2020-01-13T22:00:00Z,0,522.14266189261457,0.22,0,0.21398309800000001
2020-01-13T23:00:00Z,0,533.18893146685105,0.22,0,0.23965455199999999
2020-01-14T00:00:00Z,0,304.65469728710866,0.22,0,0.26872049399999998
2020-01-14T01:00:00Z,0,199.66031203262347,0.22,0,0.28816649500000002
2020-01-14T02:00:00Z,0,199.96967532006599,0.22,0,0.29190811899999991
2020-01-14T03:00:00Z,0,200.19070703553041,0.22,0,0.29122048499999997
