datetime,solar,load,price_buy,price_sell,co2
2020-01-02T22:00:00Z,0.0,21122.01447595024,0.11,0.0,0.171966076
2020-01-02T23:00:00Z,0.0,18137.436118976148,0.11,0.0,0.164751042
2020-01-03T00:00:00Z,0.0,17398.485820988317,0.08,0.0,0.170001312
2020-01-03T01:00:00Z,0.0,17398.485820988317,0.08,0.0,0.172759279
2020-01-03T02:00:00Z,0.0,17515.201282159655,0.08,0.0,0.1671032
2020-01-03T03:00:00Z,0.0,17491.923996677535,0.08,0.0,0.160075053
2020-01-03T04:00:00Z,0.0,18254.340710170327,0.08,0.0,0.170098685
2020-01-03T05:00:00Z,0.0,21215.63408514292,0.11,0.0,0.18329244
2020-01-03T06:00:00Z,0.0,25891.221781680902,0.11,0.0,0.180231715
2020-01-03T07:00:00Z,2190.824702549575,30803.17157129537,0.11,0.0,0.1768929339999999
2020-01-03T08:00:00Z,3755.699490084986,63402.29250447543,0.11,0.0,0.177131423
2020-01-03T09:00:00Z,12910.216997167136,61176.62996040153,0.11,0.0,0.1754025169999999
2020-01-03T10:00:00Z,30906.27705382436,58215.50061258576,0.11,0.0,0.175442807
2020-01-03T11:00:00Z,45381.36883852691,58213.05030200274,0.11,0.0,0.192481053
2020-01-03T12:00:00Z,22299.4657223796,55200.173663124566,0.11,0.0,0.195465755
2020-01-03T13:00:00Z,20812.83467422096,58206.8339508737,0.11,0.0,0.1883333639999999
2020-01-03T14:00:00Z,15883.47909348442,58204.01095462901,0.08,0.0,0.182832629
2020-01-03T15:00:00Z,13614.410651558072,58203.31897526373,0.08,0.0,0.177433068
2020-01-03T16:00:00Z,5633.549235127479,63740.62780814776,0.08,0.0,0.1738880069999999
2020-01-03T17:00:00Z,1173.656090651558,57432.86757317532,0.11,0.0,0.183734724
2020-01-03T18:00:00Z,0.0,45382.72368853406,0.11,0.0,0.188138513
2020-01-03T19:00:00Z,0.0,43905.85397875287,0.11,0.0,0.188965016
2020-01-03T20:00:00Z,0.0,34873.29714190442,0.11,0.0,0.188272785
2020-01-03T21:00:00Z,0.0,33396.87046264187,0.11,0.0,0.188455708
2020-01-03T22:00:00Z,0.0,21122.01457873172,0.11,0.0,0.194178438
2020-01-03T23:00:00Z,0.0,18137.43620361972,0.11,0.0,0.188020591
2020-01-04T00:00:00Z,0.0,17398.485917723832,0.08,0.0,0.175812953
2020-01-04T01:00:00Z,0.0,17398.485923769804,0.08,0.0,0.177078925
2020-01-04T02:00:00Z,0.0,17398.485941907707,0.08,0.0,0.178597808
2020-01-04T03:00:00Z,0.0,17398.485929815768,0.08,0.0,0.186494801
2020-01-04T04:00:00Z,0.0,18207.46179107184,0.08,0.0,0.18873142
2020-01-04T05:00:00Z,0.0,21238.914091311384,0.11,0.0,0.1760157869999999
2020-01-04T06:00:00Z,0.0,25874.1472983098,0.11,0.0,0.172187653
2020-01-04T07:00:00Z,2973.2620963172803,30781.37446615091,0.11,0.0,0.170149274
2020-01-04T08:00:00Z,8137.348895184135,63390.92577921975,0.11,0.0,0.170767033
2020-01-04T09:00:00Z,20891.078413597734,61178.91043969686,0.11,0.0,0.166278493
2020-01-04T10:00:00Z,36226.85133144476,58221.39061436457,0.11,0.0,0.1684239189999999
2020-01-04T11:00:00Z,40686.74447592068,58216.87603440716,0.11,0.0,0.175109323
2020-01-04T12:00:00Z,44990.150141643055,55203.1430685705,0.11,0.0,0.185303935
2020-01-04T13:00:00Z,46398.53745042493,58237.491025518095,0.11,0.0,0.178140683
2020-01-04T14:00:00Z,38417.676033994336,58207.224314950654,0.08,0.0,0.177864594
2020-01-04T15:00:00Z,28793.69609065156,58207.985145818384,0.08,0.0,0.172854695
2020-01-04T16:00:00Z,13144.94821529745,63754.86026256168,0.08,0.0,0.16626808
2020-01-04T17:00:00Z,1721.3622662889518,57459.96499853992,0.11,0.0,0.169422786
2020-01-04T18:00:00Z,0.0,45421.54790687735,0.11,0.0,0.1750874919999999
2020-01-04T19:00:00Z,0.0,43954.35668206033,0.11,0.0,0.177541067
2020-01-04T20:00:00Z,0.0,34931.211654546394,0.11,0.0,0.178081323
2020-01-04T21:00:00Z,0.0,33469.99925284845,0.11,0.0,0.177735477
2020-01-04T22:00:00Z,0.0,21122.014657329324,0.11,0.0,0.177131884
2020-01-04T23:00:00Z,0.0,18137.436294309264,0.11,0.0,0.179394072
2020-01-05T00:00:00Z,0.0,17515.351131517633,0.08,0.0,0.188322161
2020-01-05T01:00:00Z,0.0,17492.238532203028,0.08,0.0,0.195162166
2020-01-05T02:00:00Z,0.0,17516.342114312345,0.08,0.0,0.194831693
2020-01-05T03:00:00Z,0.0,18420.58823725924,0.08,0.0,0.196071491
2020-01-05T04:00:00Z,0.0,19417.400737300497,0.08,0.0,0.198228827
2020-01-05T05:00:00Z,0.0,22147.98964413161,0.11,0.0,0.176730716
2020-01-05T06:00:00Z,0.0,25908.33533410793,0.11,0.0,0.174204908
2020-01-05T07:00:00Z,2425.555920679886,31045.92650340117,0.11,0.0,0.167592255
2020-01-05T08:00:00Z,15022.797960339944,63632.121334831325,0.11,0.0,0.166092824
2020-01-05T09:00:00Z,30280.3271388102,61376.268906326426,0.11,0.0,0.162455566
2020-01-05T10:00:00Z,42955.81291784703,58378.46056507548,0.11,0.0,0.166625646
2020-01-05T11:00:00Z,50858.43059490085,58394.39185231974,0.11,0.0,0.171409597
2020-01-05T12:00:00Z,53205.742776203966,55402.6977276324,0.11,0.0,0.1708338419999999
2020-01-05T13:00:00Z,50388.96815864022,58414.798239339565,0.11,0.0,0.181512774
2020-01-05T14:00:00Z,41938.644305949005,58342.60223342378,0.08,0.0,0.177599506
2020-01-05T15:00:00Z,28950.183569405097,58266.23546370711,0.08,0.0,0.1768809519999999
2020-01-05T16:00:00Z,13379.679433427762,63816.8011007894,0.08,0.0,0.176820555
2020-01-05T17:00:00Z,1643.118526912181,57531.21857684333,0.11,0.0,0.144794254
2020-01-05T18:00:00Z,0.0,45501.22646530168,0.11,0.0,0.148011162
2020-01-05T19:00:00Z,0.0,44045.807057799386,0.11,0.0,0.151364413
2020-01-05T20:00:00Z,0.0,35036.61600129095,0.11,0.0,0.147907274
2020-01-05T21:00:00Z,0.0,33576.87798789174,0.11,0.0,0.147374288
2020-01-05T22:00:00Z,0.0,21122.01473592693,0.11,0.0,0.145005515
2020-01-05T23:00:00Z,0.0,18231.03076436011,0.11,0.0,0.172538064
2020-01-06T00:00:00Z,0.0,17515.928376516702,0.08,0.0,0.169530603
2020-01-06T01:00:00Z,0.0,17493.74172954718,0.08,0.0,0.1703472369999999
2020-01-06T02:00:00Z,0.0,18166.26985009105,0.08,0.0,0.171879052
2020-01-06T03:00:00Z,0.0,18655.48135922581,0.08,0.0,0.174401593
2020-01-06T04:00:00Z,0.0,19187.35128951177,0.08,0.0,0.1695861719999999
2020-01-06T05:00:00Z,0.0,22383.86521802972,0.11,0.0,0.1728052289999999
2020-01-06T06:00:00Z,0.0,25911.98752299929,0.11,0.0,0.178670896
2020-01-06T07:00:00Z,1408.3873087818697,31106.948463068307,0.11,0.0,0.1811025989999999
2020-01-06T08:00:00Z,4381.64940509915,63609.41436566706,0.11,0.0,0.181977325
2020-01-06T09:00:00Z,11267.098470254958,61297.005095374654,0.11,0.0,0.181551552
2020-01-06T10:00:00Z,16900.647705382435,58285.437203364505,0.11,0.0,0.182037704
2020-01-06T11:00:00Z,26211.65269121813,58264.65213912709,0.11,0.0,0.1847362669999999
2020-01-06T12:00:00Z,37791.726118980165,55265.35037081896,0.11,0.0,0.182996167
2020-01-06T13:00:00Z,23942.584249291784,58296.0985211563,0.11,0.0,0.174590372
2020-01-06T14:00:00Z,26446.38390934844,58224.91956221043,0.08,0.0,0.173904066
2020-01-06T15:00:00Z,15570.504135977337,58219.13807954101,0.08,0.0,0.1860706939999999
2020-01-06T16:00:00Z,7198.424022662889,63240.77756896384,0.08,0.0,0.164709348
2020-01-06T17:00:00Z,860.6811331444759,57453.27148739356,0.11,0.0,0.158346696
2020-01-06T18:00:00Z,0.0,45406.98881895265,0.11,0.0,0.156492575
2020-01-06T19:00:00Z,0.0,43932.6798856661,0.11,0.0,0.156496902
2020-01-06T20:00:00Z,0.0,34899.22526464522,0.11,0.0,0.142211496
2020-01-06T21:00:00Z,0.0,33424.959142869826,0.11,0.0,0.142885232
2020-01-06T22:00:00Z,0.0,21122.014826616472,0.11,0.0,0.158863465
2020-01-06T23:00:00Z,0.0,18137.436481734327,0.11,0.0,0.1783526539999999
2020-01-07T00:00:00Z,0.0,14385.130976140052,0.08,0.0,0.172918287
2020-01-07T01:00:00Z,0.0,14501.894176287806,0.08,0.0,0.172667975
2020-01-07T02:00:00Z,0.0,14478.658970754508,0.08,0.0,0.1719412689999999
2020-01-07T03:00:00Z,0.0,14502.201347822258,0.08,0.0,0.18168002
2020-01-07T04:00:00Z,0.0,15217.766482091354,0.08,0.0,0.183477841
2020-01-07T05:00:00Z,0.0,16719.35116661757,0.11,0.0,0.1624079269999999
2020-01-07T06:00:00Z,0.0,25872.026728865952,0.11,0.0,0.163314601
2020-01-07T07:00:00Z,782.4373937677053,24766.554774338005,0.11,0.0,0.159674654
2020-01-07T08:00:00Z,6650.717847025496,39296.18817985351,0.11,0.0,0.159781564
2020-01-07T09:00:00Z,10875.879773371104,37067.34906518333,0.11,0.0,0.160824838
2020-01-07T10:00:00Z,16431.185269121812,34102.59611382075,0.11,0.0,0.166159923
2020-01-07T11:00:00Z,19482.69110481586,34096.775900669694,0.11,0.0,0.186500296
2020-01-07T12:00:00Z,23160.14685552408,34095.47158549745,0.11,0.0,0.186470407
2020-01-07T13:00:00Z,27228.821303116147,34093.355224048486,0.11,0.0,0.1908492
2020-01-07T14:00:00Z,19795.666062322944,19037.68543880713,0.08,0.0,0.196925212
2020-01-07T15:00:00Z,14396.848045325778,19040.35824711955,0.08,0.0,0.1842103939999999
2020-01-07T16:00:00Z,5946.524192634561,24063.83666658165,0.08,0.0,0.183584741
2020-01-07T17:00:00Z,1251.8998300283286,22797.534778858408,0.11,0.0,0.182721821
2020-01-07T18:00:00Z,0.0,21035.74521809355,0.11,0.0,0.172742244
2020-01-07T19:00:00Z,0.0,19557.84445887672,0.11,0.0,0.17317108
2020-01-07T20:00:00Z,0.0,19557.844464922688,0.11,0.0,0.147707753
2020-01-07T21:00:00Z,0.0,18080.00465512598,0.11,0.0,0.153358633
2020-01-07T22:00:00Z,0.0,16601.982081712475,0.11,0.0,0.177265769
2020-01-07T23:00:00Z,0.0,15124.081328541608,0.11,0.0,0.174206477
2020-01-08T00:00:00Z,0.0,14385.100564912673,0.08,0.0,0.17659932
2020-01-08T01:00:00Z,0.0,14385.100564912673,0.08,0.0,0.178998273
2020-01-08T02:00:00Z,0.0,14455.103220001874,0.08,0.0,0.17738968
2020-01-08T03:00:00Z,0.0,14501.899599522592,0.08,0.0,0.174717635
2020-01-08T04:00:00Z,0.0,15217.561705099031,0.08,0.0,0.178519236
2020-01-08T05:00:00Z,0.0,16719.051365120136,0.11,0.0,0.1828330719999999
2020-01-08T06:00:00Z,0.0,19651.379847712065,0.11,0.0,0.169895006
2020-01-08T07:00:00Z,1564.8747875354106,18570.044141667506,0.11,0.0,0.1733317039999999
2020-01-08T08:00:00Z,7354.91150141643,18030.046632508074,0.11,0.0,0.1741844239999999
2020-01-08T09:00:00Z,15335.772917847024,15836.655164908636,0.11,0.0,0.173739785
2020-01-08T10:00:00Z,17761.32883852691,12857.330646739974,0.11,0.0,0.17166303
2020-01-08T11:00:00Z,23238.390594900848,12880.815738245212,0.11,0.0,0.175624277
2020-01-08T12:00:00Z,23707.85303116147,12857.363137780916,0.11,0.0,0.18044013
2020-01-08T13:00:00Z,25742.190254957502,12880.966107556578,0.11,0.0,0.175555722
2020-01-08T14:00:00Z,21282.297110481584,12857.527412822496,0.08,0.0,0.171454821
2020-01-08T15:00:00Z,16039.96657223796,12881.300032506764,0.08,0.0,0.180666538
2020-01-08T16:00:00Z,8763.2988101983,17879.99139112761,0.08,0.0,0.19028659
2020-01-08T17:00:00Z,1251.8998300283286,21154.18800675023,0.11,0.0,0.167605681
2020-01-08T18:00:00Z,0.0,21594.73219291567,0.11,0.0,0.1598646209999999
2020-01-08T19:00:00Z,0.0,20606.070603144784,0.11,0.0,0.161861117
2020-01-08T20:00:00Z,0.0,20815.856397165368,0.11,0.0,0.144903201
2020-01-08T21:00:00Z,0.0,19132.18747540933,0.11,0.0,0.151471338
2020-01-08T22:00:00Z,0.0,17863.594274013118,0.11,0.0,0.1795696269999999
2020-01-08T23:00:00Z,0.0,16179.729444702243,0.11,0.0,0.185760197
2020-01-09T00:00:00Z,0.0,18663.11919641905,0.08,0.0,0.175725828
2020-01-09T01:00:00Z,0.0,18456.75472593844,0.08,0.0,0.178025756
2020-01-09T02:00:00Z,0.0,18729.086493243845,0.08,0.0,0.1821809539999999
2020-01-09T03:00:00Z,0.0,18550.91632003515,0.08,0.0,0.193331348
2020-01-09T04:00:00Z,0.0,19522.294671194584,0.08,0.0,0.185407863
2020-01-09T05:00:00Z,0.0,22278.21752100641,0.11,0.0,0.169473435
2020-01-09T06:00:00Z,0.0,25984.896880783108,0.11,0.0,0.163180495
2020-01-09T07:00:00Z,1330.143569405099,31244.391630362923,0.11,0.0,0.159071655
2020-01-09T08:00:00Z,5790.03671388102,63766.71368837484,0.11,0.0,0.159999621
2020-01-09T09:00:00Z,10954.123512747874,61420.83822269373,0.11,0.0,0.164530148
2020-01-09T10:00:00Z,12910.216997167136,58382.0812786488,0.11,0.0,0.1761607869999999
2020-01-09T11:00:00Z,21986.49076487252,58316.59449735453,0.11,0.0,0.200176938
2020-01-09T12:00:00Z,20265.12849858357,55269.85995680544,0.11,0.0,0.2000397739999999
2020-01-09T13:00:00Z,30358.57087818697,58258.11736491408,0.11,0.0,0.197003122
2020-01-09T14:00:00Z,29654.37722379604,58252.13638338384,0.08,0.0,0.190024046
2020-01-09T15:00:00Z,24255.559206798865,58258.849314184765,0.08,0.0,0.204576978
2020-01-09T16:00:00Z,11814.80464589235,63286.62730078534,0.08,0.0,0.211781871
2020-01-09T17:00:00Z,1956.093484419264,57505.341403488834,0.11,0.0,0.211274674
2020-01-09T18:00:00Z,0.0,45462.08668966404,0.11,0.0,0.196193618
2020-01-09T19:00:00Z,0.0,43993.04674638288,0.11,0.0,0.2040693969999999
2020-01-09T20:00:00Z,0.0,34972.04537182494,0.11,0.0,0.210811303
2020-01-09T21:00:00Z,0.0,33509.742434395885,0.11,0.0,0.218458502
2020-01-09T22:00:00Z,0.0,21122.01510473108,0.11,0.0,0.213896958
2020-01-09T23:00:00Z,0.0,18207.5037621932,0.11,0.0,0.201796644
2020-01-10T00:00:00Z,0.0,17515.72795866851,0.08,0.0,0.208891596
2020-01-10T01:00:00Z,0.0,17492.558974640877,0.08,0.0,0.215975291
2020-01-10T02:00:00Z,0.0,18212.530865044508,0.08,0.0,0.216389763
2020-01-10T03:00:00Z,0.0,18654.04707384382,0.08,0.0,0.225041347
2020-01-10T04:00:00Z,0.0,19186.513983173827,0.08,0.0,0.236842535
2020-01-10T05:00:00Z,0.0,22380.94256606714,0.11,0.0,0.231899233
2020-01-10T06:00:00Z,0.0,25918.949983059945,0.11,0.0,0.234528142
2020-01-10T07:00:00Z,1877.849745042493,31004.18443359522,0.11,0.0,0.240285522
2020-01-10T08:00:00Z,6650.717847025496,63575.21872403908,0.11,0.0,0.242249725
2020-01-10T09:00:00Z,11971.292124645892,61310.395164836125,0.11,0.0,0.262126383
2020-01-10T10:00:00Z,19013.22866855524,58307.42274929126,0.11,0.0,0.27568526
2020-01-10T11:00:00Z,23707.85303116147,58331.78722103731,0.11,0.0,0.276193394
2020-01-10T12:00:00Z,22142.97824362606,55312.6855490177,0.11,0.0,0.279376829
2020-01-10T13:00:00Z,31845.20192634561,58349.413163346886,0.11,0.0,0.282734494
2020-01-10T14:00:00Z,29889.108441926342,58276.82447774778,0.08,0.0,0.29386244
2020-01-10T15:00:00Z,18856.74118980169,58251.85344409579,0.08,0.0,0.307056
2020-01-10T16:00:00Z,9936.954900849858,63280.93393207771,0.08,0.0,0.2969846319999999
2020-01-10T17:00:00Z,1799.6060056657225,57504.69542790669,0.11,0.0,0.287537749
2020-01-10T18:00:00Z,0.0,45462.05051662757,0.11,0.0,0.279098827
2020-01-10T19:00:00Z,0.0,44007.14976867836,0.11,0.0,0.2815446339999999
2020-01-10T20:00:00Z,0.0,35028.007054405265,0.11,0.0,0.288596532
2020-01-10T21:00:00Z,0.0,33619.959784114224,0.11,0.0,0.303456602
2020-01-10T22:00:00Z,0.0,21122.015171236744,0.11,0.0,0.317203833
2020-01-10T23:00:00Z,0.0,18254.42668385886,0.11,0.0,0.287779971
2020-01-11T00:00:00Z,0.0,17492.564325324023,0.08,0.0,0.289123623
2020-01-11T01:00:00Z,0.0,18213.365638121173,0.08,0.0,0.303684536
2020-01-11T02:00:00Z,0.0,18655.25624963753,0.08,0.0,0.311134116
2020-01-11T03:00:00Z,0.0,18450.42191734186,0.08,0.0,0.308108962
2020-01-11T04:00:00Z,0.0,19399.57674111685,0.08,0.0,0.312587361
2020-01-11T05:00:00Z,0.0,22179.161218701964,0.11,0.0,0.305661509
2020-01-11T06:00:00Z,0.0,25929.5466089764,0.11,0.0,0.311893297
2020-01-11T07:00:00Z,2190.824702549575,31217.479235853723,0.11,0.0,0.317696078
2020-01-11T08:00:00Z,13379.679433427762,63810.67145491124,0.11,0.0,0.319282265
2020-01-11T09:00:00Z,29419.64600566572,61520.646299003376,0.11,0.0,0.320309232
2020-01-11T10:00:00Z,40686.74447592068,58445.43834899311,0.11,0.0,0.319796718
2020-01-11T11:00:00Z,50701.9431161473,58398.73248973011,0.11,0.0,0.29974939
2020-01-11T12:00:00Z,49528.28702549575,55355.058727366406,0.11,0.0,0.292561521
2020-01-11T13:00:00Z,39200.11342776204,58332.1655596806,0.11,0.0,0.294522032
2020-01-11T14:00:00Z,39669.57586402266,58320.28811927595,0.08,0.0,0.296136828
2020-01-11T15:00:00Z,27541.79626062323,58310.88025191367,0.08,0.0,0.302936171
2020-01-11T16:00:00Z,12518.998300283283,63312.28851210364,0.08,0.0,0.313205817
2020-01-11T17:00:00Z,2034.3372237960336,57508.69660830463,0.11,0.0,0.297282751
2020-01-11T18:00:00Z,0.0,45450.90099887782,0.11,0.0,0.273374922
2020-01-11T19:00:00Z,0.0,43966.65871277616,0.11,0.0,0.262914231
2020-01-11T20:00:00Z,0.0,34938.24961063016,0.11,0.0,0.262679808
2020-01-11T21:00:00Z,0.0,33489.98622490713,0.11,0.0,0.266165365
2020-01-11T22:00:00Z,0.0,21122.01524378838,0.11,0.0,0.273059866
2020-01-11T23:00:00Z,0.0,18184.1871597704,0.11,0.0,0.261342074
2020-01-12T00:00:00Z,0.0,17492.115200467975,0.08,0.0,0.251113495
2020-01-12T01:00:00Z,0.0,17516.22977415013,0.08,0.0,0.268314706
2020-01-12T02:00:00Z,0.0,17956.904123996337,0.08,0.0,0.266544477
2020-01-12T03:00:00Z,0.0,18445.684313655693,0.08,0.0,0.277013575
2020-01-12T04:00:00Z,0.0,19394.519015429225,0.08,0.0,0.288033953
2020-01-12T05:00:00Z,0.0,22172.92981310849,0.11,0.0,0.295751029
2020-01-12T06:00:00Z,0.0,25918.577297398275,0.11,0.0,0.302622338
2020-01-12T07:00:00Z,1564.8747875354106,31021.485163196896,0.11,0.0,0.307108571
2020-01-12T08:00:00Z,10719.392294617564,63616.305501423645,0.11,0.0,0.308476696
2020-01-12T09:00:00Z,23629.6092917847,61385.68133234982,0.11,0.0,0.309800668
2020-01-12T10:00:00Z,31453.983229461755,58408.54537055382,0.11,0.0,0.311528578
2020-01-12T11:00:00Z,32549.395580736546,58369.20758940986,0.11,0.0,0.313783056
2020-01-12T12:00:00Z,31219.25201133144,55337.279193243616,0.11,0.0,0.308659686
2020-01-12T13:00:00Z,27620.04,58323.72795557501,0.11,0.0,0.304536383
2020-01-12T14:00:00Z,36148.60759206799,58298.15949547723,0.08,0.0,0.297714205
2020-01-12T15:00:00Z,15335.772917847024,58299.49415537119,0.08,0.0,0.2952837339999999
2020-01-12T16:00:00Z,5711.792974504249,63334.85835867608,0.08,0.0,0.296933952
2020-01-12T17:00:00Z,1486.6310481586402,57552.81991349025,0.11,0.0,0.304518272
2020-01-12T18:00:00Z,0.0,45506.018053450935,0.11,0.0,0.308372419
2020-01-12T19:00:00Z,0.0,44031.050581057294,0.11,0.0,0.301123707
2020-01-12T20:00:00Z,0.0,35009.427952887134,0.11,0.0,0.304789137
2020-01-12T21:00:00Z,0.0,33556.22126145224,0.11,0.0,0.3053832039999999
2020-01-12T22:00:00Z,0.0,21122.015322385985,0.11,0.0,0.306315476
2020-01-12T23:00:00Z,0.0,18207.617027388776,0.11,0.0,0.303213992
2020-01-13T00:00:00Z,0.0,17516.061690147668,0.08,0.0,0.288195331
2020-01-13T01:00:00Z,0.0,17492.834054168376,0.08,0.0,0.284337205
2020-01-13T02:00:00Z,0.0,18027.91404367655,0.08,0.0,0.283238887
2020-01-13T03:00:00Z,0.0,18423.87599928349,0.08,0.0,0.285942569
2020-01-13T04:00:00Z,0.0,19421.262636695417,0.08,0.0,0.290075084
2020-01-13T05:00:00Z,0.0,22149.96249844477,0.11,0.0,0.296579005
2020-01-13T06:00:00Z,0.0,25913.61381023972,0.11,0.0,0.300957523
2020-01-13T07:00:00Z,2425.555920679886,31079.999200236136,0.11,0.0,0.29613906
2020-01-13T08:00:00Z,8372.080113314447,63591.94018324184,0.11,0.0,0.290206826
2020-01-13T09:00:00Z,15257.529178470257,61306.0369276081,0.11,0.0,0.289324788
2020-01-13T10:00:00Z,18700.25371104816,58285.83436915731,0.11,0.0,0.285764367
2020-01-13T11:00:00Z,25194.48407932011,58266.58496307513,0.11,0.0,0.282471358
2020-01-13T12:00:00Z,14788.06674220963,55277.62084157317,0.11,0.0,0.290332284
2020-01-13T13:00:00Z,14709.82300283286,58272.37639136465,0.11,0.0,0.295682881
2020-01-13T14:00:00Z,21751.759546742207,58214.29012481662,0.08,0.0,0.290643459
2020-01-13T15:00:00Z,15257.529178470257,58212.54700525854,0.08,0.0,0.285674121
2020-01-13T16:00:00Z,7746.130198300283,63230.40056894118,0.08,0.0,0.284204684
2020-01-13T17:00:00Z,1877.849745042493,57440.0054570456,0.11,0.0,0.282994583
2020-01-13T18:00:00Z,0.0,45390.55389638988,0.11,0.0,0.269999357
2020-01-13T19:00:00Z,0.0,43910.58436355127,0.11,0.0,0.263448332
2020-01-13T20:00:00Z,0.0,34871.45548513284,0.11,0.0,0.259614136
2020-01-13T21:00:00Z,0.0,33393.71062728961,0.11,0.0,0.2653492719999999
2020-01-13T22:00:00Z,0.0,21122.015425167472,0.11,0.0,0.261215101
2020-01-13T23:00:00Z,0.0,18137.43705005547,0.11,0.0,0.2462562539999999
2020-01-14T00:00:00Z,0.0,14385.13150818538,0.08,0.0,0.245005955
2020-01-14T01:00:00Z,0.0,14385.13151423135,0.08,0.0,0.268258194
2020-01-14T02:00:00Z,0.0,14385.131532369262,0.08,0.0,0.274079979
2020-01-14T03:00:00Z,0.0,14385.13150818538,0.08,0.0,0.277024493
2020-01-14T04:00:00Z,0.0,15124.081872678877,0.08,0.0,0.280714061
2020-01-14T05:00:00Z,0.0,16602.074343209453,0.11,0.0,0.277111577
2020-01-14T06:00:00Z,0.0,25842.121930042234,0.11,0.0,0.268520843
2020-01-14T07:00:00Z,2269.0684419263457,24730.35438590693,0.11,0.0,0.266903661
2020-01-14T08:00:00Z,7276.6677620396595,39265.76176499755,0.11,0.0,0.275567181
2020-01-14T09:00:00Z,11736.56090651558,37046.11811068364,0.11,0.0,0.273026831
